,heatingType,newlyConst,balcony,pricetrend,yearConstructed,hasKitchen,cellar,livingSpace,condition,interiorQual,petsAllowed,lift,typeOfFlat,geo_plz,noRooms,thermalChar,floor,garden,city,SizePerRoom
217026,oil_heating,False,False,3.93,1962.0,False,True,58.0,modernized,normal,negotiable,False,apartment,18276,3.0,124.0,1.0,True,Güstrow_Kreis,19.333333333333332
267724,district_heating,False,True,6.09,1976.0,False,True,62.93,well_kept,unknown,unknown,True,other,81737,2.0,118.0,1.0,False,München,31.465
135274,unknown,False,True,4.18,1964.0,False,True,61.2,well_kept,normal,unknown,False,unknown,18273,3.0,108.0,3.0,False,Güstrow_Kreis,20.400000000000002
51060,electric_heating,False,False,0.0,1971.0,False,True,40.0,unknown,normal,negotiable,False,unknown,9212,2.0,60.81,1.0,False,Zwickau_Kreis,20.0
81735,central_heating,False,True,0.17,1977.0,False,False,61.45,fully_renovated,unknown,negotiable,False,other,99734,3.0,99.0,4.0,False,Nordhausen_Kreis,20.483333333333334
68498,central_heating,False,True,1.87,1927.0,False,True,60.04,well_kept,normal,negotiable,True,maisonette,39104,2.0,89.4,4.0,False,Magdeburg,30.02
215314,central_heating,False,False,4.1,1912.0,False,True,93.0,well_kept,unknown,unknown,False,apartment,44137,3.0,107.3,2.0,False,Dortmund,31.0
204927,self_contained_central_heating,False,False,3.07,1924.0,True,False,67.0,modernized,normal,no,False,other,47798,3.0,186.0,2.0,False,Krefeld,22.333333333333332
4070,gas_heating,False,False,0.0,1995.0,False,True,55.0,well_kept,sophisticated,unknown,False,roof_storey,6449,2.0,80.0,4.0,False,Salzlandkreis,27.5
26290,central_heating,False,True,1.32,1982.0,False,False,49.5,fully_renovated,normal,unknown,False,apartment,1169,2.0,87.4,5.0,False,Dresden,24.75
187941,central_heating,False,True,2.82,1968.0,False,True,69.0,well_kept,normal,negotiable,False,apartment,25336,3.0,131.4,2.0,False,Pinneberg_Kreis,23.0
209357,gas_heating,False,False,1.52,1900.0,True,True,56.27,modernized,unknown,unknown,True,apartment,39108,2.0,86.0,2.0,False,Magdeburg,28.135
39062,central_heating,False,True,3.45,1910.0,False,True,73.0,refurbished,normal,negotiable,False,apartment,4318,2.0,198.5,4.0,True,Leipzig,36.5
94585,floor_heating,True,True,4.02,2018.0,False,True,117.09,mint_condition,unknown,unknown,True,terraced_flat,53177,5.0,56.0,0.0,False,Bonn,23.418
246606,unknown,False,False,0.73,1990.0,False,False,60.17,unknown,unknown,unknown,False,unknown,39387,2.0,114.4,4.0,False,Börde_Kreis,30.085
54389,gas_heating,False,True,5.67,1992.0,True,True,69.06,first_time_use_after_refurbishment,sophisticated,no,False,ground_floor,70188,2.0,120.9,0.0,True,Stuttgart,34.53
145353,central_heating,False,True,2.73,1982.0,False,True,80.3,first_time_use_after_refurbishment,unknown,unknown,True,apartment,1069,3.0,51.0,9.0,False,Dresden,26.766666666666666
256578,floor_heating,False,True,4.6,1993.0,True,True,102.0,well_kept,normal,yes,False,maisonette,40667,3.0,100.0,2.0,True,Neuss_Rhein_Kreis,34.0
86279,central_heating,False,False,0.21,1901.0,False,False,37.22,well_kept,normal,negotiable,True,ground_floor,9130,1.0,81.0,3.0,False,Chemnitz,37.22
191672,central_heating,False,False,5.09,1925.0,False,False,63.0,well_kept,unknown,negotiable,False,apartment,95030,3.0,105.0,2.0,False,Hof,21.0
212086,self_contained_central_heating,False,False,1.67,1900.0,False,False,79.0,fully_renovated,unknown,negotiable,False,apartment,58300,3.0,269.1,2.0,False,Ennepe_Ruhr_Kreis,26.333333333333332
71576,unknown,False,True,5.86,1930.0,False,False,77.0,unknown,unknown,unknown,False,unknown,80796,2.5,118.3,1.0,False,München,30.8
29707,central_heating,False,True,1.63,1935.0,False,False,61.0,well_kept,normal,negotiable,False,apartment,39124,3.0,129.8,2.0,False,Magdeburg,20.333333333333332
171567,unknown,True,True,3.58,2019.0,True,False,50.0,unknown,unknown,unknown,False,unknown,25469,2.0,54.4,1.0,False,Pinneberg_Kreis,25.0
255709,unknown,False,True,0.0,1981.0,True,True,69.0,refurbished,unknown,yes,False,roof_storey,8529,4.0,99.0,5.0,False,Plauen,17.25
265375,unknown,False,False,0.21,1900.0,False,True,41.7,unknown,normal,unknown,False,ground_floor,9130,1.0,96.0,0.0,False,Chemnitz,41.7
256433,unknown,False,True,-0.18,1964.0,False,True,74.5,unknown,unknown,unknown,False,unknown,6217,4.0,69.28,3.0,False,Saalekreis,18.625
68167,central_heating,False,True,1.18,1900.0,False,True,91.32,well_kept,normal,negotiable,False,apartment,9599,3.0,166.4,2.0,True,Mittelsachsen_Kreis,30.439999999999998
261631,floor_heating,True,True,3.35,2018.0,True,False,78.66,first_time_use,sophisticated,unknown,True,apartment,41061,2.0,26.0,1.0,False,Mönchengladbach,39.33
63520,central_heating,False,False,5.88,1996.0,True,False,19.0,unknown,unknown,no,True,unknown,90762,1.0,141.0,3.0,False,Fürth,19.0
158744,unknown,False,False,2.9,1982.0,False,True,71.1,unknown,unknown,unknown,False,roof_storey,45772,3.5,109.0,2.0,False,Recklinghausen_Kreis,20.314285714285713
34803,oil_heating,False,True,3.41,1930.0,True,True,63.0,first_time_use_after_refurbishment,normal,no,False,apartment,64331,2.0,197.4,1.0,False,Darmstadt_Dieburg_Kreis,31.5
65784,central_heating,False,False,0.74,1908.0,False,True,73.98,well_kept,normal,negotiable,False,apartment,9113,3.0,128.4,1.0,False,Chemnitz,24.66
8724,unknown,False,False,0.65,1988.0,False,True,53.0,refurbished,normal,negotiable,False,apartment,17321,2.0,69.0,3.0,False,Uecker_Randow_Kreis,26.5
67310,unknown,False,False,2.08,1981.0,False,False,56.29,unknown,unknown,unknown,False,apartment,9484,3.0,104.0,1.0,False,Erzgebirgskreis,18.763333333333332
235401,district_heating,True,True,4.32,2018.0,True,False,93.23,first_time_use,luxury,negotiable,True,apartment,4277,4.0,71.0,2.0,False,Leipzig,23.3075
167488,central_heating,False,True,5.88,1972.0,True,True,60.0,mint_condition,unknown,unknown,True,apartment,22391,2.0,118.3,0.0,False,Hamburg,30.0
85412,unknown,False,True,0.59,1998.0,False,True,46.0,unknown,normal,unknown,True,ground_floor,9235,2.0,83.0,0.0,False,Erzgebirgskreis,23.0
66571,central_heating,False,True,1.26,1984.0,False,True,68.54,modernized,normal,negotiable,True,apartment,39288,3.0,68.0,4.0,False,Jerichower_Land_Kreis,22.846666666666668
217367,central_heating,False,False,2.1,1904.0,False,True,80.0,fully_renovated,normal,negotiable,False,raised_ground_floor,9376,4.0,174.0,1.0,True,Erzgebirgskreis,20.0
4998,self_contained_central_heating,False,True,0.0,1918.0,False,True,68.0,modernized,unknown,negotiable,False,maisonette,9126,3.0,103.8,4.0,True,Chemnitz,22.666666666666668
128086,central_heating,False,True,4.79,1982.0,True,False,40.0,fully_renovated,normal,no,False,apartment,94086,1.0,93.0,1.0,False,Passau_Kreis,40.0
148497,central_heating,False,False,3.16,1990.0,False,True,84.0,well_kept,normal,negotiable,False,roof_storey,47798,3.0,138.8,4.0,False,Krefeld,28.0
185009,central_heating,False,True,1.54,1920.0,False,True,71.3,well_kept,normal,negotiable,False,roof_storey,39108,2.0,82.5,3.0,False,Magdeburg,35.65
131284,central_heating,False,False,0.0,1998.0,False,False,63.4,well_kept,normal,unknown,False,apartment,18461,3.0,99.7,1.0,False,Nordvorpommern_Kreis,21.133333333333333
161900,combined_heat_and_power_plant,False,True,7.86,2016.0,True,True,90.0,mint_condition,unknown,unknown,True,apartment,74076,3.0,43.7,0.0,False,Heilbronn,30.0
63987,central_heating,False,False,3.28,1951.0,False,True,47.06,first_time_use_after_refurbishment,normal,no,False,ground_floor,35683,2.0,108.0,0.0,True,Lahn_Dill_Kreis,23.53
23115,gas_heating,False,True,2.92,1979.0,True,False,71.48,unknown,normal,negotiable,True,apartment,42277,2.0,169.3,1.0,False,Wuppertal,35.74
169488,central_heating,False,True,1.46,1990.0,False,False,76.0,well_kept,unknown,unknown,False,apartment,99097,3.0,88.6,4.0,False,Erfurt,25.333333333333332
177168,self_contained_central_heating,False,False,2.76,1936.0,False,True,48.9,unknown,unknown,unknown,False,ground_floor,37154,2.0,191.0,0.0,True,Northeim_Kreis,24.45
211984,central_heating,False,True,7.21,2010.0,True,True,130.0,fully_renovated,sophisticated,no,True,penthouse,74074,4.5,54.1,4.0,False,Heilbronn,28.88888888888889
196436,central_heating,False,True,6.45,1993.0,False,True,25.0,modernized,unknown,no,False,unknown,71272,1.0,157.0,1.0,False,Böblingen_Kreis,25.0
130800,central_heating,False,False,4.02,1955.0,False,True,48.0,unknown,unknown,unknown,False,apartment,52428,1.5,244.0,1.0,False,Düren_Kreis,32.0
255398,oil_heating,False,True,2.53,1993.0,True,False,53.0,fully_renovated,sophisticated,no,False,apartment,82433,2.0,95.0,1.0,False,Garmisch_Partenkirchen_Kreis,26.5
59827,unknown,False,True,4.66,2017.0,False,True,99.27,unknown,unknown,unknown,True,unknown,89075,3.0,60.1,0.0,True,Ulm,33.089999999999996
209843,central_heating,False,True,3.77,1995.0,False,True,76.36,well_kept,normal,unknown,False,apartment,45889,3.5,103.0,1.0,True,Gelsenkirchen,21.81714285714286
134632,unknown,False,False,10.53,1898.0,False,False,67.86,unknown,unknown,negotiable,False,apartment,13347,2.0,129.0,0.0,False,Berlin,33.93
128754,district_heating,True,True,4.32,2018.0,True,False,101.49,first_time_use,luxury,negotiable,True,apartment,4277,4.0,68.0,1.0,True,Leipzig,25.3725
146802,central_heating,False,True,3.14,1960.0,False,False,63.77,well_kept,normal,unknown,False,apartment,37627,3.0,217.0,2.0,True,Holzminden_Kreis,21.256666666666668
229590,central_heating,False,False,2.18,1958.0,False,False,51.0,mint_condition,unknown,no,False,unknown,66123,2.0,110.0,3.0,False,Stadtverband_Saarbrücken_Kreis,25.5
217088,gas_heating,False,False,2.06,1842.0,False,False,90.05,first_time_use_after_refurbishment,unknown,unknown,False,unknown,1917,2.0,82.0,0.0,False,Bautzen_Kreis,45.025
115712,unknown,True,True,2.14,2018.0,False,True,90.61,first_time_use,sophisticated,unknown,True,apartment,65183,3.0,55.0,4.0,False,Wiesbaden,30.203333333333333
70237,district_heating,False,True,3.19,1978.0,False,True,71.6,mint_condition,normal,unknown,False,apartment,99867,3.0,94.7,3.0,False,Gotha_Kreis,23.866666666666664
16354,central_heating,False,False,0.0,1914.0,False,True,30.69,well_kept,unknown,negotiable,False,apartment,9112,1.0,137.0,1.0,False,Chemnitz,30.69
126439,self_contained_central_heating,False,False,4.34,1954.0,False,True,54.0,unknown,normal,no,False,ground_floor,44809,3.0,128.2,0.0,True,Bochum,18.0
163786,central_heating,False,True,3.95,2012.0,False,True,79.03,mint_condition,unknown,unknown,True,apartment,32657,3.0,39.1,2.0,False,Lippe_Kreis,26.343333333333334
159092,district_heating,False,True,5.09,1900.0,True,False,87.0,unknown,unknown,unknown,False,apartment,24939,4.0,107.6,2.0,False,Flensburg,21.75
57339,central_heating,False,False,0.58,1910.0,False,True,60.67,mint_condition,unknown,negotiable,False,raised_ground_floor,9119,3.0,88.84,0.0,True,Chemnitz,20.223333333333333
193066,combined_heat_and_power_plant,False,True,2.5,1977.0,False,True,59.24,modernized,unknown,negotiable,False,unknown,6279,3.0,113.0,4.0,False,Saalekreis,19.746666666666666
192471,unknown,False,True,4.69,1969.0,False,False,72.41,unknown,unknown,unknown,False,apartment,31319,3.0,138.6,1.0,False,Hannover_Kreis,24.136666666666667
91022,unknown,False,True,1.1,1972.0,False,False,48.0,refurbished,normal,negotiable,True,apartment,6122,2.0,64.0,1.0,False,Halle_Saale,24.0
125544,central_heating,False,True,1.68,1994.0,False,True,35.17,refurbished,normal,negotiable,False,apartment,1723,1.0,149.8,1.0,True,Sächsische_Schweiz_Osterzgebirge_Kreis,35.17
250039,unknown,False,True,3.67,1993.0,True,False,62.55,well_kept,normal,unknown,True,roof_storey,24857,2.0,78.0,2.0,False,Schleswig_Flensburg_Kreis,31.275
247257,central_heating,False,False,0.61,2004.0,False,True,57.0,fully_renovated,normal,unknown,False,ground_floor,4746,2.0,116.0,0.0,True,Mittelsachsen_Kreis,28.5
192160,gas_heating,False,True,2.86,1993.0,False,True,102.0,well_kept,sophisticated,no,False,maisonette,53842,3.0,157.4,2.0,True,Rhein_Sieg_Kreis,34.0
98879,self_contained_central_heating,False,True,2.06,1971.0,False,True,61.53,unknown,unknown,unknown,False,apartment,28237,2.0,108.0,3.0,False,Bremen,30.765
134496,district_heating,False,True,1.95,1996.0,True,True,69.01,unknown,unknown,negotiable,False,apartment,18109,3.0,59.0,1.0,False,Rostock,23.003333333333334
101345,central_heating,False,True,1.59,1999.0,False,False,64.5,mint_condition,unknown,unknown,False,roof_storey,1796,3.0,117.1,3.0,False,Sächsische_Schweiz_Osterzgebirge_Kreis,21.5
111593,district_heating,True,True,8.86,2019.0,True,True,70.67,first_time_use,luxury,negotiable,True,apartment,10711,2.0,55.0,6.0,False,Berlin,35.335
194812,self_contained_central_heating,False,True,3.8,1925.0,False,False,92.0,well_kept,unknown,negotiable,False,apartment,21614,3.0,146.1,1.0,False,Stade_Kreis,30.666666666666668
118638,central_heating,False,True,1.32,1970.0,False,True,59.09,modernized,unknown,negotiable,False,ground_floor,6124,2.0,62.0,1.0,False,Halle_Saale,29.545
178980,central_heating,False,True,1.89,1910.0,False,False,76.29,fully_renovated,normal,unknown,False,apartment,8058,3.0,105.0,1.0,False,Zwickau,25.430000000000003
84529,unknown,False,False,2.75,1955.0,False,False,51.71,unknown,unknown,unknown,False,apartment,45309,3.0,143.0,1.0,False,Essen,17.236666666666668
128427,district_heating,False,False,4.25,1914.0,False,False,47.56,first_time_use_after_refurbishment,unknown,unknown,False,unknown,45147,1.0,173.76,1.0,False,Essen,47.56
77213,central_heating,False,True,1.34,1961.0,True,True,60.1,modernized,unknown,negotiable,False,apartment,23968,2.0,80.0,4.0,False,Wismar,30.05
135446,central_heating,False,True,3.23,1999.0,False,True,80.0,well_kept,normal,negotiable,False,apartment,45894,3.0,83.8,1.0,False,Gelsenkirchen,26.666666666666668
264776,floor_heating,True,True,3.71,2018.0,True,True,104.98,first_time_use,sophisticated,unknown,True,apartment,21502,4.0,65.9,2.0,False,Herzogtum_Lauenburg_Kreis,26.245
131655,central_heating,False,True,3.35,1967.0,False,True,70.0,well_kept,normal,negotiable,False,apartment,58455,2.5,122.7,2.0,False,Ennepe_Ruhr_Kreis,28.0
165939,district_heating,False,True,0.0,1978.0,False,True,86.0,well_kept,normal,negotiable,False,raised_ground_floor,9116,4.0,73.0,1.0,False,Chemnitz,21.5
107086,central_heating,True,True,3.26,2019.0,False,True,57.25,first_time_use,unknown,unknown,True,roof_storey,30629,2.0,20.0,3.0,False,Hannover,28.625
55735,central_heating,False,False,3.16,1960.0,True,False,33.0,well_kept,normal,no,False,half_basement,49080,1.0,198.6,0.0,False,Osnabrück,33.0
15826,central_heating,False,True,2.36,1984.0,False,True,77.46,unknown,unknown,unknown,False,apartment,1169,4.0,113.0,4.0,False,Dresden,19.365
66909,unknown,True,True,8.53,2019.0,False,False,71.0,unknown,unknown,unknown,False,ground_floor,12489,3.0,72.2,1.0,False,Berlin,23.666666666666668
160118,gas_heating,False,True,3.7,1966.0,True,True,32.71,modernized,unknown,unknown,False,unknown,21335,1.0,194.0,0.0,False,Lüneburg_Kreis,32.71
215583,central_heating,False,False,1.88,1978.0,False,True,32.47,unknown,unknown,unknown,True,apartment,1239,1.0,141.0,4.0,False,Dresden,32.47
74357,central_heating,False,False,3.6,1903.0,True,False,58.0,unknown,unknown,unknown,False,apartment,42551,2.0,123.7,2.0,False,Mettmann_Kreis,29.0
77003,self_contained_central_heating,False,False,3.41,1950.0,False,True,80.0,fully_renovated,sophisticated,unknown,False,apartment,45964,3.5,189.7,2.0,True,Recklinghausen_Kreis,22.857142857142858
68077,central_heating,False,True,5.61,1959.0,True,True,61.33,refurbished,normal,unknown,False,apartment,60437,2.5,99.08,1.0,False,Frankfurt_am_Main,24.532
154911,central_heating,False,True,4.05,1994.0,False,True,64.0,unknown,unknown,negotiable,False,roof_storey,4416,2.0,111.81,2.0,False,Leipzig_Kreis,32.0
221910,central_heating,False,True,3.06,1999.0,True,True,63.0,well_kept,sophisticated,unknown,True,apartment,42655,2.0,107.0,2.0,True,Solingen,31.5
76337,central_heating,False,True,3.17,1995.0,False,False,51.0,mint_condition,unknown,unknown,False,maisonette,4683,2.0,84.0,2.0,False,Leipzig_Kreis,25.5
213459,central_heating,False,True,2.61,1924.0,True,False,134.0,first_time_use_after_refurbishment,normal,negotiable,False,apartment,4838,6.0,84.0,2.0,True,Nordsachsen_Kreis,22.333333333333332
140516,unknown,False,False,2.53,1926.0,False,False,66.11,refurbished,normal,unknown,False,unknown,1277,2.0,102.0,2.0,True,Dresden,33.055
261640,gas_heating,False,False,3.13,1957.0,True,True,156.0,refurbished,normal,unknown,False,ground_floor,47799,6.5,204.0,0.0,False,Krefeld,24.0
126732,district_heating,False,False,1.86,1976.0,False,True,49.54,refurbished,normal,negotiable,False,ground_floor,6126,3.0,74.0,0.0,False,Halle_Saale,16.513333333333332
13101,central_heating,False,False,2.45,1920.0,True,False,47.0,fully_renovated,normal,unknown,False,apartment,18317,2.0,152.0,2.0,True,Nordvorpommern_Kreis,23.5
193285,central_heating,False,True,6.06,1981.0,True,True,81.55,well_kept,normal,negotiable,False,apartment,46244,3.0,83.5,1.0,True,Bottrop,27.183333333333334
169011,central_heating,False,True,8.57,1918.0,True,True,136.27,first_time_use_after_refurbishment,luxury,negotiable,True,apartment,10629,4.0,120.0,3.0,False,Berlin,34.0675
22188,central_heating,False,True,4.44,1995.0,False,True,62.28,unknown,normal,unknown,False,apartment,15859,2.0,151.0,3.0,False,Oder_Spree_Kreis,31.14
88510,central_heating,False,True,5.71,1984.0,False,True,85.0,unknown,unknown,negotiable,False,apartment,46236,3.0,75.0,2.0,False,Bottrop,28.333333333333332
131228,central_heating,False,True,0.98,1988.0,False,True,60.0,fully_renovated,unknown,yes,False,apartment,4720,3.0,86.5,4.0,False,Mittelsachsen_Kreis,20.0
204758,unknown,False,True,1.78,1970.0,False,False,66.06,unknown,unknown,unknown,False,unknown,39120,4.0,89.8,4.0,False,Magdeburg,16.515
73118,gas_heating,False,True,4.63,1984.0,False,True,91.0,fully_renovated,normal,negotiable,False,apartment,40468,3.0,103.1,1.0,False,Düsseldorf,30.333333333333332
29417,central_heating,False,True,2.15,1997.0,False,True,54.95,well_kept,sophisticated,unknown,False,unknown,1277,2.0,78.0,0.0,False,Dresden,27.475
123046,central_heating,False,True,3.04,1895.0,False,False,148.65,first_time_use,unknown,negotiable,True,roof_storey,39104,4.0,83.29,5.0,False,Magdeburg,37.1625
177647,district_heating,False,True,5.1,1958.0,True,True,132.0,fully_renovated,sophisticated,negotiable,True,unknown,40479,4.0,129.0,1.0,False,Düsseldorf,33.0
1388,central_heating,False,False,3.57,1955.0,False,True,39.0,modernized,normal,negotiable,False,ground_floor,4571,2.0,93.3,2.0,True,Leipzig_Kreis,19.5
38900,central_heating,False,True,4.38,2017.0,False,True,72.53,first_time_use,sophisticated,negotiable,True,apartment,12527,2.0,18.0,2.0,False,Berlin,36.265
133998,central_heating,False,False,1.3,1900.0,True,True,51.71,first_time_use_after_refurbishment,normal,negotiable,False,apartment,1705,2.0,101.3,2.0,False,Sächsische_Schweiz_Osterzgebirge_Kreis,25.855
137947,central_heating,False,True,2.88,1981.0,False,True,70.24,well_kept,normal,yes,False,apartment,4205,3.0,80.6,3.0,False,Leipzig,23.41333333333333
115357,unknown,False,False,3.64,1898.0,False,True,64.5,unknown,unknown,unknown,False,unknown,17235,3.0,167.9,0.0,False,Mecklenburg_Strelitz_Kreis,21.5
14547,central_heating,False,True,1.51,1990.0,False,True,60.0,well_kept,normal,negotiable,True,apartment,58095,2.5,96.3,5.0,False,Hagen,24.0
99548,central_heating,False,True,1.18,1992.0,False,True,42.0,unknown,unknown,negotiable,False,unknown,8412,1.0,139.9,2.0,False,Zwickau_Kreis,42.0
214493,district_heating,False,False,0.95,1980.0,False,True,46.56,modernized,unknown,unknown,True,apartment,1705,2.0,85.7,7.0,False,Sächsische_Schweiz_Osterzgebirge_Kreis,23.28
159433,central_heating,False,True,4.2,2015.0,False,True,114.0,mint_condition,unknown,unknown,True,apartment,30173,3.0,41.1,2.0,False,Hannover,38.0
100323,unknown,False,True,2.47,1969.0,True,True,49.0,unknown,unknown,unknown,False,apartment,8523,2.0,80.9,4.0,False,Plauen,24.5
78757,central_heating,False,True,0.0,1905.0,False,True,46.41,first_time_use_after_refurbishment,normal,no,False,unknown,6712,2.0,112.31,2.0,True,Burgenlandkreis,23.205
221531,unknown,False,True,2.24,1954.0,False,True,52.89,unknown,unknown,unknown,False,apartment,45881,2.5,103.0,2.0,False,Gelsenkirchen,21.156
214732,district_heating,False,True,2.67,1995.0,True,True,102.0,well_kept,sophisticated,no,False,ground_floor,47800,3.0,102.2,0.0,True,Krefeld,34.0
192158,central_heating,False,True,4.32,1973.0,True,True,45.0,unknown,sophisticated,unknown,True,roof_storey,20149,1.0,135.0,4.0,False,Hamburg,45.0
22181,central_heating,False,True,3.44,1926.0,False,True,60.52,unknown,unknown,unknown,False,apartment,45139,2.0,240.0,2.0,False,Essen,30.26
178051,central_heating,False,True,4.02,1988.0,False,False,61.27,refurbished,unknown,negotiable,False,apartment,4329,3.0,96.2,5.0,False,Leipzig,20.423333333333336
93429,central_heating,False,True,1.92,1928.0,True,True,50.4,unknown,normal,unknown,False,apartment,9127,2.0,115.4,1.0,False,Chemnitz,25.2
14861,oil_heating,False,True,2.99,1998.0,False,True,62.0,well_kept,normal,negotiable,False,maisonette,47809,2.0,152.5,1.0,False,Krefeld,31.0
